experiment,thinking,function,angle_deg,model_answer,calculator_answer,abs_error,verdict,within_0.001,decimals_given,format_exactly_5dp,tokens_generated,token_cap,raw_text
1-degree sweep,ON,cos,217,-0.79864,-0.7986355100472928,4.489952707187328e-06,PASS,yes,5.0,True,333,2048,-0.79864
1-degree sweep,ON,tan,217,0.75355,0.7535540501027943,4.050102794250776e-06,PASS,yes,5.0,True,313,2048,0.75355
1-degree sweep,ON,sin,218,-0.61566,-0.6156614753256582,1.4753256581956364e-06,PASS,yes,5.0,True,316,2048,-0.61566
1-degree sweep,ON,cos,218,-0.78801,-0.788010753606722,7.536067220259568e-07,PASS,yes,5.0,True,310,2048,-0.78801
1-degree sweep,ON,tan,218,0.78129,0.7812856265067173,4.373493282749941e-06,PASS,yes,5.0,True,449,2048,0.78129
1-degree sweep,ON,sin,219,-0.62932,-0.6293203910498376,3.9104983762250356e-07,PASS,yes,5.0,True,258,2048,-0.62932
1-degree sweep,ON,cos,219,-0.77715,-0.7771459614569708,4.03854302921669e-06,PASS,yes,5.0,True,524,2048,-0.77715
1-degree sweep,ON,tan,219,0.80978,0.8097840331950074,4.033195007302481e-06,PASS,yes,5.0,True,364,2048,0.80978
1-degree sweep,ON,sin,220,-0.64279,-0.6427876096865393,2.3903134607206056e-06,PASS,yes,5.0,True,199,2048,-0.64279
1-degree sweep,ON,cos,220,-0.76604,-0.766044443118978,4.443118977959237e-06,PASS,yes,5.0,True,196,2048,-0.76604
1-degree sweep,ON,tan,220,0.8391,0.8390996311772799,3.688227200315808e-07,PASS,yes,5.0,True,423,2048,0.83910
1-degree sweep,ON,sin,221,-0.65606,-0.656059028990507,9.710094929227253e-07,PASS,yes,5.0,True,307,2048,-0.65606
1-degree sweep,ON,cos,221,-0.75471,-0.7547095802227721,4.197772278669021e-07,PASS,yes,5.0,True,341,2048,-0.75471
1-degree sweep,ON,tan,221,0.86929,0.8692867378162262,3.262183773777849e-06,PASS,yes,5.0,True,276,2048,0.86929
1-degree sweep,ON,sin,222,-0.66913,-0.6691306063588582,6.063588582350121e-07,PASS,yes,5.0,True,295,2048,-0.66913
1-degree sweep,ON,cos,222,-0.74314,-0.7431448254773942,4.825477394221345e-06,PASS,yes,5.0,True,320,2048,-0.74314
1-degree sweep,ON,tan,222,0.9004,0.9004040442978399,4.044297839955746e-06,PASS,yes,5.0,True,338,2048,0.90040
1-degree sweep,ON,sin,223,-0.682,-0.6819983600624984,1.639937501685118e-06,PASS,yes,5.0,True,382,2048,-0.68200
1-degree sweep,ON,cos,223,-0.73135,-0.7313537016191706,3.70161917062628e-06,PASS,yes,5.0,True,435,2048,-0.73135
1-degree sweep,ON,tan,223,0.93252,0.9325150861376613,4.913862338695729e-06,PASS,yes,5.0,True,440,2048,0.93252
1-degree sweep,ON,sin,224,-0.69466,-0.6946583704589974,1.6295410026900825e-06,PASS,yes,5.0,True,326,2048,-0.69466
1-degree sweep,ON,cos,224,-0.71934,-0.7193398003386511,1.9966134889859433e-07,PASS,yes,5.0,True,325,2048,-0.71934
1-degree sweep,ON,tan,224,0.96569,0.9656887748070742,1.225192925891072e-06,PASS,yes,5.0,True,1867,2048,0.96569
1-degree sweep,ON,sin,225,-0.70711,-0.7071067811865475,3.218813452554592e-06,PASS,yes,5.0,True,99,2048,-0.70711
1-degree sweep,ON,cos,225,-0.70711,-0.7071067811865477,3.2188134523325473e-06,PASS,yes,5.0,True,234,2048,-0.70711
1-degree sweep,ON,tan,225,1.0,0.9999999999999997,3.3306690738754696e-16,PASS,yes,5.0,True,104,2048,1.00000
1-degree sweep,ON,sin,226,-0.71934,-0.7193398003386512,1.9966134878757202e-07,PASS,yes,5.0,True,331,2048,-0.71934
1-degree sweep,ON,cos,226,-0.69466,-0.6946583704589973,1.6295410028011048e-06,PASS,yes,5.0,True,307,2048,-0.69466
1-degree sweep,ON,tan,226,1.03553,1.0355303137905696,3.1379056952829387e-07,PASS,yes,5.0,True,406,2048,1.03553
1-degree sweep,ON,sin,227,-0.73135,-0.7313537016191705,3.701619170515258e-06,PASS,yes,5.0,True,349,2048,-0.73135
1-degree sweep,ON,cos,227,-0.682,-0.6819983600624986,1.6399375014630735e-06,PASS,yes,5.0,True,458,2048,-0.68200
1-degree sweep,ON,tan,227,1.07237,1.0723687100246824,1.2899753176753848e-06,PASS,yes,5.0,True,407,2048,1.07237
1-degree sweep,ON,sin,228,-0.74314,-0.7431448254773944,4.825477394332367e-06,PASS,yes,5.0,True,353,2048,-0.74314
1-degree sweep,ON,cos,228,-0.66913,-0.6691306063588581,6.063588581239898e-07,PASS,yes,5.0,True,329,2048,-0.66913
1-degree sweep,ON,tan,228,1.11061,1.1106125148291932,2.514829193112078e-06,PASS,yes,5.0,True,317,2048,1.11061
1-degree sweep,ON,sin,229,-0.75471,-0.754709580222772,4.197772279779244e-07,PASS,yes,5.0,True,315,2048,-0.75471
1-degree sweep,ON,cos,229,-0.65606,-0.6560590289905073,9.710094927006807e-07,PASS,yes,5.0,True,360,2048,-0.65606
1-degree sweep,ON,tan,229,1.15037,1.1503684072210094,1.5927789904779388e-06,PASS,yes,5.0,True,291,2048,1.15037
1-degree sweep,ON,sin,230,-0.76604,-0.7660444431189779,4.443118977848215e-06,PASS,yes,5.0,True,198,2048,-0.76604
1-degree sweep,ON,cos,230,-0.64279,-0.6427876096865395,2.390313460498561e-06,PASS,yes,5.0,True,250,2048,-0.64279
1-degree sweep,ON,tan,230,1.19175,1.1917535925942093,3.592594209234079e-06,PASS,yes,5.0,True,258,2048,1.19175
1-degree sweep,ON,sin,231,-0.77715,-0.7771459614569706,4.038543029438735e-06,PASS,yes,5.0,True,394,2048,-0.77715
1-degree sweep,ON,cos,231,-0.62932,-0.6293203910498378,3.9104983784454816e-07,PASS,yes,5.0,True,270,2048,-0.62932
1-degree sweep,ON,tan,231,1.2349,1.2348971565350502,2.8434649499420317e-06,PASS,yes,5.0,True,663,2048,1.23490
1-degree sweep,ON,sin,232,-0.78801,-0.7880107536067221,7.536067221369791e-07,PASS,yes,5.0,True,265,2048,-0.78801
1-degree sweep,ON,cos,232,-0.61566,-0.6156614753256581,1.4753256580846141e-06,PASS,yes,5.0,True,322,2048,-0.61566
1-degree sweep,ON,tan,232,2.0,1.2799416321930794,0.7200583678069206,TRUNCATED,,,False,2048,2048,2
1-degree sweep,ON,sin,233,-0.79864,-0.7986355100472928,4.489952707187328e-06,PASS,yes,5.0,True,366,2048,-0.79864
1-degree sweep,ON,cos,233,-0.60182,-0.6018150231520483,4.9768479517542374e-06,PASS,yes,5.0,True,500,2048,-0.60182
1-degree sweep,ON,tan,233,1.32704,1.32704482162041,4.821620410044858e-06,PASS,yes,5.0,True,356,2048,1.32704
1-degree sweep,ON,sin,234,-0.80902,-0.8090169943749473,3.0056250526211414e-06,PASS,yes,5.0,True,339,2048,-0.80902
1-degree sweep,ON,cos,234,-0.58779,-0.5877852522924732,4.747707526786549e-06,PASS,yes,5.0,True,252,2048,-0.58779
1-degree sweep,ON,tan,234,1.37638,1.3763819204711731,1.9204711732001556e-06,PASS,yes,5.0,True,276,2048,1.37638
1-degree sweep,ON,sin,235,-0.81915,-0.8191520442889916,2.044288991531751e-06,PASS,yes,5.0,True,203,2048,-0.81915
1-degree sweep,ON,cos,235,-0.57358,-0.5735764363510464,3.563648953597287e-06,PASS,yes,5.0,True,324,2048,-0.57358
1-degree sweep,ON,tan,235,1.42815,1.4281480067421135,1.9932578865233808e-06,PASS,yes,5.0,True,323,2048,1.42815
1-degree sweep,ON,sin,236,-0.82904,-0.8290375725550418,2.4274449581529467e-06,PASS,yes,5.0,True,270,2048,-0.82904
1-degree sweep,ON,cos,236,-0.55919,-0.5591929034707466,2.9034707466069065e-06,PASS,yes,5.0,True,308,2048,-0.55919
1-degree sweep,ON,tan,236,1.48256,1.4825609685127412,9.685127411174221e-07,PASS,yes,5.0,True,1018,2048,1.48256
1-degree sweep,ON,sin,237,-0.83867,-0.838670567945424,5.679454240237192e-07,PASS,yes,5.0,True,390,2048,-0.83867
1-degree sweep,ON,cos,237,-0.54464,-0.544639035015027,9.64984973039762e-07,PASS,yes,5.0,True,380,2048,-0.54464
1-degree sweep,ON,tan,237,1.53986,1.5398649638145834,4.963814583369697e-06,PASS,yes,5.0,True,364,2048,1.53986
1-degree sweep,ON,sin,238,-0.84805,-0.848048096156426,1.9038435740137416e-06,PASS,yes,5.0,True,331,2048,-0.84805
1-degree sweep,ON,cos,238,-0.52992,-0.529919264233205,7.357667949348112e-07,PASS,yes,5.0,True,467,2048,-0.52992
1-degree sweep,ON,tan,238,0.0,1.6003345290410502,1.6003345290410502,TRUNCATED,,,False,2048,2048,0
1-degree sweep,ON,sin,239,-0.85717,-0.8571673007021121,2.699297887875929e-06,PASS,yes,5.0,True,302,2048,-0.85717
1-degree sweep,ON,cos,239,-0.51504,-0.5150380749100545,1.9250899455647286e-06,PASS,yes,5.0,True,317,2048,-0.51504
1-degree sweep,ON,tan,239,3.0,1.664279482350517,1.335720517649483,TRUNCATED,,,False,2048,2048,3
1-degree sweep,ON,sin,240,-0.86603,-0.8660254037844384,4.596215561591954e-06,PASS,yes,5.0,True,304,2048,-0.86603
1-degree sweep,ON,cos,240,-0.5,-0.5000000000000004,4.440892098500626e-16,PASS,yes,5.0,True,90,2048,-0.50000
1-degree sweep,ON,tan,240,1.73205,1.7320508075688754,8.075688753272914e-07,PASS,yes,5.0,True,140,2048,1.73205
1-degree sweep,ON,sin,241,-0.87462,-0.874619707139396,2.928606039898085e-07,PASS,yes,5.0,True,408,2048,-0.87462
1-degree sweep,ON,cos,241,-0.48481,-0.48480962024633684,3.7975366318221404e-07,PASS,yes,5.0,True,685,2048,-0.48481
1-degree sweep,ON,tan,241,1.80405,1.804047755271425,2.244728575018229e-06,PASS,yes,5.0,True,1593,2048,1.80405
1-degree sweep,ON,sin,242,-0.88295,-0.882947592858927,2.4071410730241993e-06,PASS,yes,5.0,True,381,2048,-0.88295
1-degree sweep,ON,cos,242,-0.46947,-0.46947156278589075,1.5627858907518721e-06,PASS,yes,5.0,True,363,2048,-0.46947
1-degree sweep,ON,tan,242,1.0,1.8807264653463323,0.8807264653463323,TRUNCATED,,0.0,False,2048,2048,1.
1-degree sweep,ON,sin,243,-0.89101,-0.8910065241883678,3.475811632180914e-06,PASS,yes,5.0,True,431,2048,-0.89101
1-degree sweep,ON,cos,243,-0.45399,-0.4539904997395469,4.99739546910849e-07,PASS,yes,5.0,True,456,2048,-0.45399
1-degree sweep,ON,tan,243,0.03738,1.9626105055051497,1.9252305055051497,TRUNCATED,,5.0,True,2048,2048,0.03738
1-degree sweep,ON,sin,244,-0.89879,-0.8987940462991668,4.046299166837741e-06,PASS,yes,5.0,True,393,2048,-0.89879
1-degree sweep,ON,cos,244,-0.43837,-0.43837114678907774,1.146789077755006e-06,PASS,yes,5.0,True,349,2048,-0.43837
1-degree sweep,ON,tan,244,2.0503,2.0503038415792942,3.841579294228126e-06,PASS,yes,5.0,True,319,2048,2.05030
1-degree sweep,ON,sin,245,-0.90631,-0.90630778703665,2.212963349901287e-06,PASS,yes,5.0,True,285,2048,-0.90631
1-degree sweep,ON,cos,245,-0.42262,-0.42261826174069916,1.7382593008319347e-06,PASS,yes,5.0,True,296,2048,-0.42262
1-degree sweep,ON,tan,245,2.14451,2.1445069205095604,3.0794904395392564e-06,PASS,yes,5.0,True,360,2048,2.14451
1-degree sweep,ON,sin,246,-0.91355,-0.913545457642601,4.542357398995556e-06,PASS,yes,5.0,True,405,2048,-0.91355
1-degree sweep,ON,cos,246,-0.40674,-0.4067366430758001,3.3569241998931965e-06,PASS,yes,5.0,True,193,2048,-0.40674
1-degree sweep,ON,tan,246,2.24604,2.246036773904217,3.226095782959959e-06,PASS,yes,5.0,True,243,2048,2.24604
1-degree sweep,ON,sin,247,-0.9205,-0.9205048534524403,4.853452440278794e-06,PASS,yes,5.0,True,277,2048,-0.92050
1-degree sweep,ON,cos,247,-0.39073,-0.3907311284892738,1.1284892738050445e-06,PASS,yes,5.0,True,316,2048,-0.39073
1-degree sweep,ON,tan,247,2.35585,2.3558523658237522,2.365823752015217e-06,PASS,yes,5.0,True,379,2048,2.35585
1-degree sweep,ON,sin,248,-0.92718,-0.9271838545667873,3.8545667873091105e-06,PASS,yes,5.0,True,415,2048,-0.92718
1-degree sweep,ON,cos,248,-0.37461,-0.3746065934159123,3.4065840877062215e-06,PASS,yes,5.0,True,312,2048,-0.37461
1-degree sweep,ON,tan,248,2.47509,2.4750868534162938,3.146583706037376e-06,PASS,yes,5.0,True,498,2048,2.47509
1-degree sweep,ON,sin,249,-0.93358,-0.9335804264972016,4.264972016665425e-07,PASS,yes,5.0,True,335,2048,-0.93358
1-degree sweep,ON,cos,249,-0.35837,-0.3583679495453007,2.050454699309423e-06,PASS,yes,5.0,True,317,2048,-0.35837
1-degree sweep,ON,tan,249,2.60509,2.605089064693798,9.353062022654512e-07,PASS,yes,5.0,True,900,2048,2.60509
1-degree sweep,ON,sin,250,-0.93969,-0.9396926207859084,2.6207859084026452e-06,PASS,yes,5.0,True,193,2048,-0.93969
1-degree sweep,ON,cos,250,-0.34202,-0.34202014332566855,1.4332566855568274e-07,PASS,yes,5.0,True,192,2048,-0.34202
1-degree sweep,ON,tan,250,2.74748,2.7474774194546243,2.5805453756078123e-06,PASS,yes,5.0,True,472,2048,2.74748
1-degree sweep,ON,sin,251,-0.94552,-0.9455185755993168,1.4244006831809486e-06,PASS,yes,5.0,True,336,2048,-0.94552
1-degree sweep,ON,cos,251,-0.32557,-0.32556815445715664,1.8455428433816756e-06,PASS,yes,5.0,True,309,2048,-0.32557
1-degree sweep,ON,tan,251,2.90421,2.904210877675823,8.776758231299198e-07,PASS,yes,5.0,True,265,2048,2.90421
1-degree sweep,ON,sin,252,-0.95106,-0.9510565162951535,3.4837048464853027e-06,PASS,yes,5.0,True,216,2048,-0.95106
1-degree sweep,ON,cos,252,-0.30902,-0.30901699437494756,3.005625052454608e-06,PASS,yes,5.0,True,320,2048,-0.30902
1-degree sweep,ON,tan,252,3.07768,3.077683537175252,3.5371752518109645e-06,PASS,yes,5.0,True,504,2048,3.07768
1-degree sweep,ON,sin,253,-0.9563,-0.9563047559630353,4.755963035285582e-06,PASS,yes,5.0,True,285,2048,-0.95630
1-degree sweep,ON,cos,253,-0.29237,-0.2923717047227371,1.7047227370836637e-06,PASS,yes,5.0,True,383,2048,-0.29237
1-degree sweep,ON,tan,253,253.0,3.2708526184841364,249.72914738151587,TRUNCATED,,,False,2048,2048,253
1-degree sweep,ON,sin,254,-0.96126,-0.961261695938319,1.695938319001833e-06,PASS,yes,5.0,True,291,2048,-0.96126
1-degree sweep,ON,cos,254,-0.27564,-0.2756373558169989,2.644183001110356e-06,PASS,yes,5.0,True,355,2048,-0.27564
1-degree sweep,ON,tan,254,0.00017,3.4874144438409127,3.487244443840913,TRUNCATED,,5.0,True,2048,2048,0.00017
1-degree sweep,ON,sin,255,-0.96593,-0.9659258262890683,4.173710931643093e-06,PASS,yes,5.0,True,287,2048,-0.96593
1-degree sweep,ON,cos,255,-0.25882,-0.25881904510252063,9.54897479366057e-07,PASS,yes,5.0,True,354,2048,-0.25882
1-degree sweep,ON,tan,255,3.73205,3.732050807568879,8.075688788800051e-07,PASS,yes,5.0,True,200,2048,3.73205
1-degree sweep,ON,sin,256,-0.9703,-0.9702957262759965,4.273724003578394e-06,PASS,yes,5.0,True,387,2048,-0.97030
1-degree sweep,ON,cos,256,-0.24192,-0.24192189559966779,1.895599667789405e-06,PASS,yes,5.0,True,454,2048,-0.24192
1-degree sweep,ON,tan,256,3.7495058724970947,4.010780933535844,0.2612750610387491,TRUNCATED,,16.0,False,2048,2048,3.7495058724970948
1-degree sweep,ON,sin,257,-0.97437,-0.9743700647852351,6.478523517650103e-08,PASS,yes,5.0,True,272,2048,-0.97437
1-degree sweep,ON,cos,257,-0.22495,-0.22495105434386525,1.0543438652421688e-06,PASS,yes,5.0,True,362,2048,-0.22495
1-degree sweep,ON,tan,257,0.003,4.33147587428415,4.32847587428415,TRUNCATED,,3.0,False,2048,2048,0.003
1-degree sweep,ON,sin,258,-0.97815,-0.9781476007338056,2.3992661943861293e-06,PASS,yes,5.0,True,324,2048,-0.97815
1-degree sweep,ON,cos,258,-0.20791,-0.2079116908177598,1.6908177597751983e-06,PASS,yes,5.0,True,246,2048,-0.20791
1-degree sweep,ON,tan,258,4.70463,4.704630109478443,1.0947844319986189e-07,PASS,yes,5.0,True,1901,2048,4.70463
1-degree sweep,ON,sin,259,-0.98163,-0.981627183447664,2.816552336026845e-06,PASS,yes,5.0,True,533,2048,-0.98163
1-degree sweep,ON,cos,259,-0.19081,-0.1908089953765446,1.0046234553973132e-06,PASS,yes,5.0,True,465,2048,-0.19081
1-degree sweep,ON,tan,259,5.14455,5.144554015970316,4.015970316295636e-06,PASS,yes,5.0,True,1912,2048,5.14455
1-degree sweep,ON,sin,260,-0.98481,-0.984807753012208,2.2469877919428782e-06,PASS,yes,5.0,True,206,2048,-0.98481
1-degree sweep,ON,cos,260,-0.17365,-0.17364817766693033,1.8223330696676143e-06,PASS,yes,5.0,True,225,2048,-0.17365
1-degree sweep,ON,tan,260,5.67128,5.67128181961771,1.8196177098417365e-06,PASS,yes,5.0,True,275,2048,5.67128
1-degree sweep,ON,sin,261,-0.98769,-0.9876883405951377,1.6594048622975421e-06,PASS,yes,5.0,True,230,2048,-0.98769
1-degree sweep,ON,cos,261,-0.15643,-0.15643446504023104,4.4650402310220105e-06,PASS,yes,5.0,True,397,2048,-0.15643
1-degree sweep,ON,tan,261,6.31375,6.313751514675036,1.5146750360628403e-06,PASS,yes,5.0,True,424,2048,6.31375
1-degree sweep,ON,sin,262,-0.99027,-0.9902680687415703,1.9312584297326296e-06,PASS,yes,5.0,True,319,2048,-0.99027
1-degree sweep,ON,cos,262,-0.13917,-0.13917310096006583,3.1009600658382652e-06,PASS,yes,5.0,True,373,2048,-0.13917
1-degree sweep,ON,tan,262,7.11537,7.115369722384189,2.776158112283156e-07,PASS,yes,5.0,True,341,2048,7.11537
1-degree sweep,ON,sin,263,-0.99255,-0.9925461516413221,3.848358677949193e-06,PASS,yes,5.0,True,515,2048,-0.99255
1-degree sweep,ON,cos,263,-0.12187,-0.12186934340514717,6.565948528353127e-07,PASS,yes,5.0,True,221,2048,-0.12187
1-degree sweep,ON,tan,263,4.9113824e-10,8.144346427974614,8.144346427483477,TRUNCATED,,17.0,False,2048,2048,0.00000000049113824
1-degree sweep,ON,sin,264,-0.99452,-0.9945218953682734,1.895368273441278e-06,PASS,yes,5.0,True,225,2048,-0.99452
1-degree sweep,ON,cos,264,-0.10453,-0.10452846326765336,1.5367323466380922e-06,PASS,yes,5.0,True,298,2048,-0.10453
1-degree sweep,ON,tan,264,9.51436,9.514364454222596,4.454222596095292e-06,PASS,yes,5.0,True,435,2048,9.51436
1-degree sweep,ON,sin,265,-0.99619,-0.9961946980917455,4.698091745525268e-06,PASS,yes,5.0,True,321,2048,-0.99619
1-degree sweep,ON,cos,265,-0.08716,-0.08715574274765825,4.257252341752227e-06,PASS,yes,5.0,True,397,2048,-0.08716
1-degree sweep,ON,tan,265,11.43005,11.430052302761332,2.3027613327286645e-06,PASS,yes,5.0,True,455,2048,11.43005
1-degree sweep,ON,sin,266,-0.99756,-0.9975640502598242,4.050259824195379e-06,PASS,yes,5.0,True,418,2048,-0.99756
1-degree sweep,ON,cos,266,-0.06976,-0.06975647374412558,3.526255874422568e-06,PASS,yes,5.0,True,277,2048,-0.06976
1-degree sweep,ON,tan,266,14.30067,14.300666256711871,3.743288129243183e-06,TRUNCATED,,5.0,True,2048,2048,14.30067
1-degree sweep,ON,sin,267,-0.99863,-0.9986295347545738,4.652454261844241e-07,PASS,yes,5.0,True,325,2048,-0.99863
1-degree sweep,ON,cos,267,-0.05234,-0.052335956242944306,4.043757055691155e-06,PASS,yes,5.0,True,411,2048,-0.05234
1-degree sweep,ON,tan,267,19.08114,19.081136687728037,3.3122719642619813e-06,PASS,yes,5.0,True,1476,2048,19.08114
1-degree sweep,ON,sin,268,-0.99939,-0.9993908270190958,8.270190957615497e-07,PASS,yes,5.0,True,322,2048,-0.99939
1-degree sweep,ON,cos,268,-0.0349,-0.03489949670250076,5.032974992394412e-07,PASS,yes,5.0,True,588,2048,-0.03490
1-degree sweep,ON,tan,268,28.63625,28.636253282915778,3.282915777447215e-06,PASS,yes,5.0,True,928,2048,28.63625
1-degree sweep,ON,sin,269,-0.99985,-0.9998476951563913,2.3048436087469426e-06,PASS,yes,5.0,True,255,2048,-0.99985
1-degree sweep,ON,cos,269,-0.01745,-0.017452406437283498,2.4064372834975423e-06,PASS,yes,5.0,True,334,2048,-0.01745
1-degree sweep,ON,tan,269,57.29031,57.28996163075947,0.0003483692405268357,FAIL,yes,5.0,True,511,2048,57.29031
1-degree sweep,ON,sin,270,-1.0,-1.0,0.0,PASS,yes,5.0,True,96,2048,-1.00000
1-degree sweep,ON,cos,270,0.0,-1.8369701987210297e-16,1.8369701987210297e-16,PASS,yes,5.0,True,81,2048,0.00000
1-degree sweep,ON,tan,270,-1.6,UNDEFINED (pole),,pole,,1.0,False,2048,2048,-1.6
1-degree sweep,ON,sin,271,-0.99985,-0.9998476951563913,2.3048436087469426e-06,PASS,yes,5.0,True,222,2048,-0.99985
1-degree sweep,ON,cos,271,0.01745,0.01745240643728313,2.406437283129781e-06,PASS,yes,5.0,True,344,2048,0.01745
1-degree sweep,ON,tan,271,-57.29032,-57.28996163076068,0.0003583692393220872,FAIL,yes,5.0,True,419,2048,-57.29032
1-degree sweep,ON,sin,272,-0.99939,-0.9993908270190958,8.270190957615497e-07,PASS,yes,5.0,True,325,2048,-0.99939
1-degree sweep,ON,cos,272,0.0349,0.03489949670250128,5.032974987190242e-07,PASS,yes,5.0,True,337,2048,0.03490
1-degree sweep,ON,tan,272,-28.63625,-28.63625328291535,3.2829153511215736e-06,PASS,yes,5.0,True,1120,2048,-28.63625
1-degree sweep,ON,sin,273,-0.99863,-0.9986295347545738,4.652454261844241e-07,PASS,yes,5.0,True,372,2048,-0.99863
1-degree sweep,ON,cos,273,0.05234,0.052335956242943946,4.0437570560519775e-06,PASS,yes,5.0,True,182,2048,0.05234
1-degree sweep,ON,tan,273,19.08108996322555,-19.081136687728172,38.16222665095373,TRUNCATED,,14.0,False,2048,2048,19.08108996322555
1-degree sweep,ON,sin,274,-0.99756,-0.9975640502598243,4.050259824306401e-06,PASS,yes,5.0,True,265,2048,-0.99756
1-degree sweep,ON,cos,274,0.06976,0.06975647374412522,3.5262558747833905e-06,PASS,yes,5.0,True,421,2048,0.06976
1-degree sweep,ON,tan,274,0.6992681194,-14.300666256711946,14.999934376111945,TRUNCATED,,10.0,False,2048,2048,0.6992681194
1-degree sweep,ON,sin,275,-0.99619,-0.9961946980917455,4.698091745525268e-06,PASS,yes,5.0,True,223,2048,-0.99619
1-degree sweep,ON,cos,275,0.08716,0.08715574274765789,4.257252342113049e-06,PASS,yes,5.0,True,179,2048,0.08716
1-degree sweep,ON,tan,275,-11.43005,-11.43005230276138,2.302761380690299e-06,PASS,yes,5.0,True,888,2048,-11.43005
1-degree sweep,ON,sin,276,-0.99452,-0.9945218953682734,1.895368273441278e-06,PASS,yes,5.0,True,326,2048,-0.99452
1-degree sweep,ON,cos,276,0.10453,0.10452846326765299,1.5367323470127925e-06,PASS,yes,5.0,True,218,2048,0.10453
1-degree sweep,ON,tan,276,9.5105,-9.51436445422263,19.02486445422263,TRUNCATED,,4.0,False,2048,2048,9.5105
1-degree sweep,ON,sin,277,-0.99255,-0.992546151641322,3.848358678060215e-06,PASS,yes,5.0,True,430,2048,-0.99255
1-degree sweep,ON,cos,277,0.12187,0.12186934340514768,6.565948523218346e-07,PASS,yes,5.0,True,324,2048,0.12187
1-degree sweep,ON,tan,277,0.014926253569646,-8.14434642797458,8.159272681544227,TRUNCATED,,15.0,False,2048,2048,0.014926253569646
1-degree sweep,ON,sin,278,-0.99027,-0.9902680687415704,1.9312584296216073e-06,PASS,yes,5.0,True,286,2048,-0.99027
1-degree sweep,ON,cos,278,0.13917,0.13917310096006547,3.1009600654774427e-06,PASS,yes,5.0,True,182,2048,0.13917
1-degree sweep,ON,tan,278,-7.11537,-7.115369722384209,2.7761579168839035e-07,PASS,yes,5.0,True,1280,2048,-7.11537
1-degree sweep,ON,sin,279,-0.98769,-0.9876883405951378,1.6594048621865198e-06,PASS,yes,5.0,True,265,2048,-0.98769
1-degree sweep,ON,cos,279,0.15643,0.15643446504023067,4.465040230661188e-06,PASS,yes,5.0,True,286,2048,0.15643
1-degree sweep,ON,tan,279,-6.31375,-6.313751514675051,1.5146750511618734e-06,PASS,yes,5.0,True,883,2048,-6.31375
1-degree sweep,ON,sin,280,-0.98481,-0.9848077530122081,2.246987791831856e-06,PASS,yes,5.0,True,212,2048,-0.98481
1-degree sweep,ON,cos,280,0.17365,0.17364817766692997,1.8223330700284368e-06,PASS,yes,5.0,True,147,2048,0.17365
1-degree sweep,ON,tan,280,-5.67128,-5.671281819617723,1.8196177222762344e-06,PASS,yes,5.0,True,312,2048,-5.67128
1-degree sweep,ON,sin,281,-0.98163,-0.9816271834476639,2.8165523361378675e-06,PASS,yes,5.0,True,386,2048,-0.98163
1-degree sweep,ON,cos,281,0.19081,0.1908089953765451,1.0046234548977129e-06,PASS,yes,5.0,True,306,2048,0.19081
1-degree sweep,ON,tan,281,0.00026082562,-5.144554015970302,5.144814841590302,TRUNCATED,,11.0,False,2048,2048,0.00026082562
1-degree sweep,ON,sin,282,-0.97815,-0.9781476007338056,2.3992661943861293e-06,PASS,yes,5.0,True,299,2048,-0.97815
1-degree sweep,ON,cos,282,0.20791,0.20791169081775943,1.6908177594143758e-06,PASS,yes,5.0,True,435,2048,0.20791
1-degree sweep,ON,tan,282,0.212556561670022,-4.704630109478452,4.917186671148474,TRUNCATED,,15.0,False,2048,2048,0.212556561670022
1-degree sweep,ON,sin,283,-0.97437,-0.9743700647852352,6.478523528752334e-08,PASS,yes,5.0,True,511,2048,-0.97437
1-degree sweep,ON,cos,283,0.22495,0.22495105434386492,1.054343864909102e-06,PASS,yes,5.0,True,418,2048,0.22495
1-degree sweep,ON,tan,283,-4.33148,-4.331475874284157,4.125715842739908e-06,PASS,yes,5.0,True,1644,2048,-4.33148
1-degree sweep,ON,sin,284,-0.9703,-0.9702957262759966,4.273724003467372e-06,PASS,yes,5.0,True,424,2048,-0.97030
1-degree sweep,ON,cos,284,0.24192,0.24192189559966745,1.895599667456338e-06,PASS,yes,5.0,True,212,2048,0.24192
1-degree sweep,ON,tan,284,2.746430656e-06,-4.01078093353585,4.010783679966506,TRUNCATED,,15.0,False,2048,2048,0.000002746430656
1-degree sweep,ON,sin,285,-0.96593,-0.9659258262890684,4.173710931532071e-06,PASS,yes,5.0,True,290,2048,-0.96593
1-degree sweep,ON,cos,285,0.25882,0.2588190451025203,9.548974796991239e-07,PASS,yes,5.0,True,276,2048,0.25882
1-degree sweep,ON,tan,285,-3.73205,-3.7320508075688847,8.075688846531648e-07,PASS,yes,5.0,True,318,2048,-3.73205
1-degree sweep,ON,sin,286,-0.96126,-0.9612616959383188,1.6959383187797883e-06,PASS,yes,5.0,True,305,2048,-0.96126
1-degree sweep,ON,cos,286,0.27564,0.2756373558169994,2.644183000610756e-06,PASS,yes,5.0,True,239,2048,0.27564
1-degree sweep,ON,tan,286,157.913670416625,-3.487414443840906,161.40108486046591,TRUNCATED,,12.0,False,2048,2048,157.913670416625
1-degree sweep,ON,sin,287,-0.9563,-0.9563047559630354,4.755963035396604e-06,PASS,yes,5.0,True,285,2048,-0.95630
